,item_title,category
9519,"['hookah', 'water', 'pipe', 'glass', 'bong', 'bubbler', 'inch', 'shower', 'bend', 'assorted', 'colors']",Tobacciana
9520,"['honest', 'double', 'twin', 'jet', 'torch', 'windproof', 'lighter', 'with', 'cigar', 'punch']",Tobacciana
9521,"['packs', 'of', 'authentic', 'raw', 'natural', 'rolling', 'paper', 'organic', 'hemp', 'king', 'size', 'slim']",Tobacciana
9522,"['clicknvape', 'handy', 'portable', 'smoking', 'pipe', 'lighter', 'sneakatoke', 'clicknhit', 'lot']",Tobacciana
9523,"['silver', 'aluminum', 'revolver', 'bullet', 'tobacco', 'spice', 'herb', 'mill', 'grinder']",Tobacciana
9524,"['tobacco', 'herb', 'spice', 'grinder', 'piece', 'herbal', 'alloy', 'smoke', 'metal', 'chromium', 'crusher', 'us']",Tobacciana
9525,"['new', 'cigarette', 'rolling', 'machine', 'electric', 'automatic', 'injector', 'maker', 'tobacco', 'roller']",Tobacciana
9526,"['christmas', 'handmade', 'sexy', 'girl', 'tobacco', 'smoking', 'resin', 'pipe', 'plus', 'brass', 'screens']",Tobacciana
9527,"['box', 'booklets', 'moon', 'hemp', 'cigarette', 'rolling', 'papers', 'mm', 'king', 'size', 'slim']",Tobacciana
9528,"['us', 'heavy', 'duty', 'commercial', 'garment', 'rack', 'rolling', 'collapsible', 'clothing', 'shelf', 'chrome']",Tools and Workshop Equipment
9529,"['tactical', 'lm', 'modes', 'led', 'flashlight', 'zoomable', 'military', 'focus', 'torch']",Tools and Workshop Equipment
9530,"['ultrafire', 'cree', 'xml', 'zoomable', 'lumen', 'tactical', 'led', 'flashlight', 'torch', 'lamp']",Tools and Workshop Equipment
9531,"['dewalt', 'max', 'liion', 'drill', 'driver', 'impact', 'driver', 'combo', 'kit', 'dckc', 'recon']",Tools and Workshop Equipment
9532,"['pc', 'titanium', 'drill', 'bit', 'set', 'index', 'case', 'number', 'letter', 'fractional', 'shipping']",Tools and Workshop Equipment
9533,"['lm', 'genuine', 'lumitact', 'led', 'tactical', 'flashlight', 'military', 'grade', 'torch']",Tools and Workshop Equipment
9534,"['dewalt', 'max', 'liion', 'in', 'drill', 'driver', 'kit', 'dcdc', 'recon']",Tools and Workshop Equipment
9535,"['portable', 'gas', 'generator', 'emergency', 'home', 'back', 'up', 'power', 'camping', 'tailgating']",Tools and Workshop Equipment
9536,"['pulsar', 'portable', 'dual', 'fuel', 'propanegas', 'generator', 'electric', 'start', 'gkbn']",Tools and Workshop Equipment
9537,"['milwaukee', 'piece', 'all', 'purpose', 'professional', 'hole', 'dozer', 'hole', 'saw', 'kit']",Tools and Workshop Equipment
9538,"['pc', 'mini', 'tool', 'chest', 'cabinet', 'storage', 'box', 'rolling', 'garage', 'toolbox', 'organizer', 'new']",Tools and Workshop Equipment
9539,"['worx', 'wxl', 'worxsaw', 'corded', 'compact', 'circular', 'saw']",Tools and Workshop Equipment
9540,"['hot', 'in', 'electric', 'soldering', 'iron', 'tools', 'kit', 'stand', 'desoldering', 'pump', 'set']",Tools and Workshop Equipment
9541,"['worx', 'wxl', 'sd', 'semiautomatic', 'cordless', 'screw', 'driver', 'with', 'screw', 'holder']",Tools and Workshop Equipment
9542,"['milwaukee', 'fuel', 'high', 'torque', 'impact', 'wrench', 'with', 'friction', 'ring', 'nib']",Tools and Workshop Equipment
9543,"['dewalt', 'volt', 'max', 'xr', 'amp', 'lithium', 'ion', 'battery', 'packs', 'new', 'pack', 'dcb']",Tools and Workshop Equipment
9544,"['lumen', 'ultrafire', 'led', 'rechargeable', 'flashlight', 'torch', 'super', 'bright', 'light']",Tools and Workshop Equipment
9545,"['tap', 'and', 'die', 'set', 'piece', 'sae', 'metric', 'wcase', 'screw', 'extractor', 'remover', 'chasing', 'new']",Tools and Workshop Equipment
9546,"['dewalt', 'dckc', 'max', 'cordless', 'drill', 'impact', 'driver', 'tool', 'combo', 'kit', 'recon']",Tools and Workshop Equipment
9547,"['rockwell', 'rkk', 'amp', 'corded', 'compact', 'circular', 'saw', 'with', 'blade', 'kit', 'case']",Tools and Workshop Equipment
9548,"['ultrafire', 'tactical', 'lumens', 'led', 'zoomable', 'flashlight', 'chargerholder']",Tools and Workshop Equipment
9549,"['tactical', 'lumens', 'modes', 'led', 'zoom', 'focus', 'flashlight', 'aluminum', 'torchbattery']",Tools and Workshop Equipment
9550,"['dewalt', 'dwpx', 'electronic', 'polisher', 'with', 'protective', 'cover']",Tools and Workshop Equipment
9551,"['liion', 'battery', 'for', 'milwaukee', 'red', 'tools', 'ah']",Tools and Workshop Equipment
9552,"['titereach', 'trvdiy', 'extension', 'wrench', 'doityourself', 'automotive', 'tr', 'tools']",Tools and Workshop Equipment
9553,"['new', 'iron', 'soldering', 'gun', 'electric', 'welding', 'solder', 'home', 'shop', 'gun']",Tools and Workshop Equipment
9554,"['dewalt', 'volt', 'max', 'lithiumion', 'battery', 'packs', 'model', 'dcb']",Tools and Workshop Equipment
9555,"['goliath', 'industrial', 'abs', 'mountable', 'socket', 'rail', 'rack', 'holder', 'organizer']",Tools and Workshop Equipment
9556,"['ultrafire', 'zoomable', 'flashlight', 'tactical', 'lm', 'mode', 'led', 'torch', 'lamp']",Tools and Workshop Equipment
9557,"['rockwell', 'rk', 'bladerunner', 'portable', 'tabletop', 'saw', 'with', 'blades', 'accessories']",Tools and Workshop Equipment
9558,"['craftsman', 'pc', 'accessory', 'kit', 'mechanic', 'tool', 'set', 'polished', 'combo', 'ratchets', 'case']",Tools and Workshop Equipment
9559,"['lumen', 'zoomable', 'led', 'flashlight', 'torch', 'tactical', 'light', 'aluminum']",Tools and Workshop Equipment
9560,"['new', 'milwaukee', 'fuel', 'liion', 'midtorque', 'brushless', 'impact', 'wrench']",Tools and Workshop Equipment
9561,"['drill', 'straight', 'angle', 'guide', 'for', 'bit', 'doweling', 'jig']",Tools and Workshop Equipment
9562,"['pcs', 'tool', 'set', 'standard', 'metric', 'mechanics', 'kit', 'case', 'box', 'organize', 'castors', 'trolley']",Tools and Workshop Equipment
9563,"['craftsman', 'evolv', 'amp', 'table', 'saw', 'with', 'stand', 'accessories', 'garage', 'mechanic']",Tools and Workshop Equipment
9564,"['craftsman', 'piece', 'ultimate', 'easy', 'read', 'deep', 'standard', 'sae', 'metric', 'socket', 'set']",Tools and Workshop Equipment
9565,"['piece', 'alligator', 'pliers', 'set', 'knipex', 'us']",Tools and Workshop Equipment
9566,"['new', 'craftsman', 'pc', 'universal', 'mechanics', 'tool', 'set', 'socket', 'wrench', 'set', 'with', 'case', 'mts']",Tools and Workshop Equipment
9567,"['uv', 'ultra', 'violet', 'led', 'flashlight', 'mini', 'blacklight', 'aluminum', 'torch', 'light', 'lamp', 'new']",Tools and Workshop Equipment
9568,"['worx', 'wxl', 'switchdriver', 'powershare', 'cordless', 'drill', 'driver', 'batteries']",Tools and Workshop Equipment
9569,"['pc', 'hss', 'high', 'speed', 'steel', 'drill', 'bit', 'set', 'metal', 'index', 'case', 'new', 'free', 'shipping']",Tools and Workshop Equipment
9570,"['dewalt', 'max', 'liion', 'compact', 'brushless', 'drill', 'driver', 'kit', 'dcdc', 'recon']",Tools and Workshop Equipment
9571,"['dewalt', 'max', 'liion', 'in', 'compact', 'drill', 'driver', 'kit', 'dcdc', 'reconditioned']",Tools and Workshop Equipment
9572,"['new', 'lshape', 'dual', 'head', 'screwdriver', 'bits', 'key', 'utility', 'tool', 'for', 'routine']",Tools and Workshop Equipment
9573,"['dewalt', 'max', 'liion', 'tool', 'combo', 'kit', 'dckd', 'new']",Tools and Workshop Equipment
9574,"['milwaukee', 'inch', 'cordless', 'ratchet', 'tool', 'only', 'brand', 'new']",Tools and Workshop Equipment
9575,"['tactical', 'zoomable', 'lm', 'mode', 'led', 'flashlight', 'torch', 'battery', 'charger']",Tools and Workshop Equipment
9576,"['craftsman', 'piece', 'and', 'inch', 'drive', 'bit', 'and', 'torx', 'bit', 'socket', 'wrench', 'set']",Tools and Workshop Equipment
9577,"['new', 'heat', 'gun', 'hot', 'air', 'gun', 'dual', 'temperature', 'nozzles', 'power', 'tool', 'heater', 'gun']",Tools and Workshop Equipment
9578,"['lm', 'cree', 'led', 'tactical', 'shadowhawk', 'flashlight', 'zoomable', 'military', 'torch']",Tools and Workshop Equipment
9579,"['new', 'pc', 'soldering', 'gun', 'kit', 'wcase', 'iron', 'solder', 'professional', 'style', 'sodering']",Tools and Workshop Equipment
9580,"['dewalt', 'max', 'liion', 'in', 'impact', 'driver', 'kit', 'dcfc', 'recon']",Tools and Workshop Equipment
9581,"['wa', 'worx', 'ah', 'lithium', 'battery', 'for', 'trimmer', 'hedge', 'trimmer', 'blowers']",Tools and Workshop Equipment
9582,"['trades', 'pro', 'volt', 'cordless', 'impact', 'wrench', 'drive', 'ftlbs']",Tools and Workshop Equipment
9583,"['pc', 'titanium', 'coated', 'hss', 'high', 'speed', 'steel', 'drill', 'bit', 'set', 'tool', 'mm', 'new']",Tools and Workshop Equipment
9584,"['new', 'pc', 'rotary', 'hammer', 'drill', 'sds', 'plus', 'bit', 'bits', 'chisel', 'set', 'concrete', 'fits', 'hilti']",Tools and Workshop Equipment
9585,"['set', 'of', 'drive', 'click', 'type', 'torque', 'wrench', 'snap', 'socket', 'reversible']",Tools and Workshop Equipment
9586,"['dewalt', 'dcsb', 'volt', 'max', 'lithium', 'ion', 'cordless', 'circular', 'saw', 'new', 'nib']",Tools and Workshop Equipment
9587,"['bostitch', 'gal', 'psi', 'oilfree', 'compressor', 'btfpr', 'recon']",Tools and Workshop Equipment
9588,"['craftsman', 'pc', 'metric', 'pt', 'point', 'laser', 'etched', 'sockets', 'set', 'tools', 'mm', 'drive']",Tools and Workshop Equipment
9589,"['ryobi', 'amp', 'in', 'miter', 'saw', 'exactline', 'laser', 'tsl', 'recon']",Tools and Workshop Equipment
9590,"['new', 'portable', 'handheld', 'air', 'sandblaster', 'sand', 'blaster', 'kit', 'rust', 'paint', 'remover']",Tools and Workshop Equipment
9591,"['porter', 'cable', 'pcckl', 'max', 'volt', 'lithium', 'ion', 'tool', 'cordless', 'combo', 'kit']",Tools and Workshop Equipment
9592,"['clc', 'custom', 'leather', 'craft', 'pocket', 'socket', 'tool', 'roll', 'up', 'pouch', 'organizer']",Tools and Workshop Equipment
9593,"['for', 'milwaukee', 'liion', 'red', 'lithium', 'volt', 'mah', 'battery', 'pack']",Tools and Workshop Equipment
9594,"['dewalt', 'dwashrir', 'impact', 'ready', 'shears', 'attachment', 'gauge']",Tools and Workshop Equipment
9595,"['new', 'milwaukee', 'volt', 'red', 'lithium', 'high', 'demand', 'ah', 'battery']",Tools and Workshop Equipment
9596,"['lumen', 'zoomable', 'led', 'flashlight', 'focus', 'torch', 'lamp', 'light']",Tools and Workshop Equipment
9597,"['trades', 'pro', 'piece', 'air', 'tool', 'and', 'accessories', 'kit', 'with', 'storage', 'case']",Tools and Workshop Equipment
9598,"['portercable', 'hp', 'gal', 'oilfree', 'pancake', 'air', 'compressor', 'recon']",Tools and Workshop Equipment
9599,"['for', 'cutoff', 'circular', 'saw', 'hss', 'rotary', 'blades', 'tool', 'cutting', 'discs', 'mandrel', 'pcs']",Tools and Workshop Equipment
9600,"['kreg', 'kma', 'ripcut', 'inch', 'precision', 'circular', 'saw', 'edge', 'guide']",Tools and Workshop Equipment
9601,"['pc', 'combination', 'drill', 'bit', 'set', 'hole', 'saw', 'torx', 'pozi', 'masonry', 'drill', 'bits', 'wood', 'bits']",Tools and Workshop Equipment
9602,"['qty', 'milwaukee', 'red', 'lithium', 'xc', 'ah', 'extended', 'capacity', 'battery']",Tools and Workshop Equipment
9603,"['new', 'electric', 'impact', 'wrench', 'gun', 'set', 'case', 'sockets', 'driver', 'free', 'shipping']",Tools and Workshop Equipment
9604,"['uv', 'ultra', 'violet', 'led', 'flashlight', 'blacklight', 'light', 'nm', 'inspection', 'lamp', 'torch']",Tools and Workshop Equipment
9605,"['new', 'for', 'ryobi', 'one', 'plus', 'lithium', 'high', 'capacity', 'battery', 'ah']",Tools and Workshop Equipment
9606,"['craftsman', 'pc', 'combination', 'ratcheting', 'wrench', 'set', 'metric', 'mm', 'standard', 'sae']",Tools and Workshop Equipment
9607,"['new', 'craftsman', 'in', 'drive', 'digiclick', 'digital', 'torque', 'wrench', 'ft', 'lbs', 'tool']",Tools and Workshop Equipment
9608,"['air', 'tire', 'pressure', 'filler', 'dual', 'chuck', 'inflator', 'car', 'gauge', 'compressor', 'hose']",Tools and Workshop Equipment
9609,"['pc', 'dr', 'points', 'air', 'impact', 'deep', 'socket', 'set', 'pc', 'sae', 'pc', 'metric']",Tools and Workshop Equipment
9610,"['new', 'craftsman', 'pc', 'universal', 'max', 'axess', 'tool', 'set', 'with', 'case', 'sae', 'metric', 'piece']",Tools and Workshop Equipment
9611,"['briggs', 'stratton', 'powersmart', 'portable', 'watt', 'inverter', 'generator']",Tools and Workshop Equipment
9612,"['angle', 'mm', 'extension', 'hex', 'drill', 'bit', 'screwdriver', 'socket', 'holder', 'adaptor']",Tools and Workshop Equipment
9613,"['impact', 'reducer', 'adapter', 'pc', 'socket', 'wrench', 'set', 'drive', 'air', 'ratchet']",Tools and Workshop Equipment
9614,"['new', 'craftsman', 'piece', 'pc', 'universal', 'mechanics', 'tool', 'set', 'socket', 'wrench', 'garage', 'auto']",Tools and Workshop Equipment
9615,"['tactical', 'military', 'led', 'flashlight', 'torch', 'lm', 'zoomable', 'mode', 'for']",Tools and Workshop Equipment
9616,"['pc', 'xzn', 'point', 'mm', 'triple', 'square', 'spline', 'bit', 'socket', 'set', 'tamper', 'proof', 'new', 'case']",Tools and Workshop Equipment
9617,"['tactical', 'police', 'lumens', 'modes', 'led', 'flashlight', 'aluminum', 'torch', 'zoomable', 'usa']",Tools and Workshop Equipment
9618,"['rockwell', 'rkk', 'amp', 'corded', 'compact', 'circular', 'saw']",Tools and Workshop Equipment
9619,"['milwaukee', 'gen', 'fuel', 'compact', 'hammer', 'drilldriver', 'brushless', 'new']",Tools and Workshop Equipment
9620,"['tactical', 'ultrafire', 'lumens', 'led', 'flashlight', 'zoomable', 'torch', 'camping']",Tools and Workshop Equipment
9621,"['pc', 'drill', 'bit', 'set', 'drill', 'index', 'himolybdenum', 'lifetime', 'warranty', 'drill', 'hog', 'usa']",Tools and Workshop Equipment
9622,"['set', 'of', 'pro', 'reversible', 'click', 'type', 'torque', 'wrench', 'sizes']",Tools and Workshop Equipment
9623,"['soldering', 'iron', 'solder', 'flux', 'paste', 'helping', 'hand', 'soldering', 'tool', 'kit', 'new']",Tools and Workshop Equipment
9624,"['rockwell', 'rkk', 'amp', 'corded', 'compact', 'circular', 'saw', 'with', 'blade', 'kit', 'case']",Tools and Workshop Equipment
9625,"['pcs', 'hand', 'tool', 'set', 'mechanics', 'kit', 'wrenches', 'socket', 'toolbox', 'trolley', 'case', 'castors']",Tools and Workshop Equipment
9626,"['dewalt', 'max', 'ah', 'liion', 'in', 'impact', 'driver', 'kit', 'dcfcr', 'recon']",Tools and Workshop Equipment
9627,"['titereach', 'trvdiy', 'extension', 'wrench', 'doityourself']",Tools and Workshop Equipment
9628,"['variable', 'speed', 'electric', 'car', 'polisherbuffer', 'sander', 'bonnet', 'pad']",Tools and Workshop Equipment
9629,"['double', 'box', 'end', 'ratcheting', 'wrench', 'pc', 'metric', 'universal', 'spline', 'xl', 'flexible', 'head']",Tools and Workshop Equipment
9630,"['milwaukee', 'liion', 'tool', 'combo', 'kit', 'recon']",Tools and Workshop Equipment
9631,"['milwaukee', 'fuel', 'impact', 'kit', 'wfriction', 'ring', 'battery', 'charger', 'bag']",Tools and Workshop Equipment
9632,"['new', 'electric', 'variable', 'speed', 'car', 'polisher', 'buffer', 'waxer', 'sander', 'detail', 'boat']",Tools and Workshop Equipment
9633,"['new', 'dewalt', 'dcf', 'speed', 'brushless', 'max', 'cordless', 'impact', 'driver', 'volt']",Tools and Workshop Equipment
9634,"['dewalt', 'dcdb', 'volt', 'lithium', 'ion', 'brushless', 'hammer', 'drill', 'new', 'dcdb']",Tools and Workshop Equipment
9635,"['router', 'lift', 'router', 'table', 'height', 'adjustment', 'raiser', 'raizer', 'plunge', 'porter', 'cable']",Tools and Workshop Equipment
9636,"['pc', 'titanium', 'drill', 'bit', 'set', 'steel', 'wood', 'carpenter', 'masonry', 'hobby', 'index', 'case']",Tools and Workshop Equipment
9637,"['work', 'bench', 'tool', 'storage', 'steel', 'frame', 'tool', 'workshop', 'table', 'drawer', 'and', 'peg', 'boar']",Tools and Workshop Equipment
9638,"['milwaukee', 'cx', 'in', 'hammer', 'drill', 'and', 'in', 'impact', 'driver', 'refurb']",Tools and Workshop Equipment
9639,"['dewalt', 'dwmt', 'piece', 'mechanics', 'tool', 'set', 'new']",Tools and Workshop Equipment
9640,"['piece', 'dremel', 'rotary', 'tool', 'accessories', 'kit', 'grinding', 'polishing', 'shank', 'craft', 'bits']",Tools and Workshop Equipment
9641,"['dremel', 'multipro', 'grinder', 'rotary', 'tools', 'vv', 'mini', 'drill', 'set', 'variable', 'speed']",Tools and Workshop Equipment
9642,"['dent', 'puller', 'slide', 'hammer', 'pc', 'lb', 'auto', 'body', 'repair', 'dent', 'tool', 'kit', 'auto', 'truck']",Tools and Workshop Equipment
9643,"['new', 'in', 'sealed', 'package', 'milwaukee', 'ah', 'batteries']",Tools and Workshop Equipment
9644,"['craftsman', 'amp', 'router', 'table', 'combo', 'hp', 'power', 'shaper', 'miter', 'gauge', 'woodwork']",Tools and Workshop Equipment
9645,"['locknlube', 'grease', 'coupler', 'locks', 'onto', 'zerk', 'fittings', 'grease', 'goes', 'in', 'not', 'on', 'the']",Tools and Workshop Equipment
9646,"['soldering', 'tool', 'kit', 'helping', 'hand', 'watt', 'soldering', 'iron', 'gram', 'soldering', 'iron']",Tools and Workshop Equipment
9647,"['craftsman', 'piece', 'mechanics', 'tool', 'set', 'with', 'drawer', 'case', 'box']",Tools and Workshop Equipment
9648,"['pc', 'extra', 'long', 'security', 'bit', 'set', 'tamper', 'proof', 'torx', 'star', 'tri', 'wing', 'pozi', 'holder']",Tools and Workshop Equipment
9649,"['set', 'of', 'drive', 'click', 'type', 'torque', 'wrench', 'snap', 'socket']",Tools and Workshop Equipment
9650,"['new', 'pcs', 'mmmm', 'diamond', 'tool', 'drill', 'bit', 'hole', 'saw', 'set', 'for', 'glass', 'ceramic', 'marble']",Tools and Workshop Equipment
9651,"['tekton', 'pc', 'drive', 'point', 'deepshallow', 'impact', 'socket', 'set', 'saemetric']",Tools and Workshop Equipment
9652,"['pc', 'drive', 'universal', 'swivel', 'deep', 'impact', 'socket', 'set', 'cr', 'molybdenum', 'metric']",Tools and Workshop Equipment
9653,"['gearwrench', 'pc', 'combination', 'ratcheting', 'wrench', 'set', 'saemetric', 'with', 'stubby']",Tools and Workshop Equipment
9654,"['hot', 'sale', 'pcs', 'hex', 'shank', 'quick', 'change', 'cobalt', 'drill', 'bit', 'set', 'multi', 'bits']",Tools and Workshop Equipment
9655,"['ultrafire', 'lumen', 'tactical', 'led', 'flashlight', 'torch', 'battery', 'charger']",Tools and Workshop Equipment
9656,"['xlumen', 'tactical', 'led', 'flashlight', 'torch', 'rechargeable', 'batterycharger']",Tools and Workshop Equipment
9657,"['pc', 'broken', 'bolt', 'remover', 'extractor', 'drill', 'bits', 'easy', 'out', 'stud', 'reverse', 'damage', 'screw']",Tools and Workshop Equipment
9658,"['selfleveling', 'crossline', 'laser', 'bosch', 'tools', 'gllrt']",Tools and Workshop Equipment
9659,"['shadowhawk', 'cree', 'lm', 'modes', 'led', 'flashlight', 'zoomable', 'military', 'torch']",Tools and Workshop Equipment
9660,"['pc', 'security', 'bit', 'set', 'torx', 'star', 'tamper', 'screws', 'hex', 'key', 'phillips', 'slotted', 'tri', 'wing']",Tools and Workshop Equipment
9661,"['mm', 'flexible', 'extension', 'screwdriver', 'drill', 'bit', 'holder', 'link', 'for', 'electronic', 'drill']",Tools and Workshop Equipment
9662,"['lm', 'led', 'flashlight', 'rechargeable', 'zoom', 'torch', 'lamp', 'batterycharger']",Tools and Workshop Equipment
9663,"['dewalt', 'gallon', 'wheeled', 'portable', 'air', 'compressor', 'recon']",Tools and Workshop Equipment
9664,"['craftsman', 'pc', 'air', 'tool', 'set', 'air', 'compressors', 'tools', 'hammer', 'rachet', 'impact', 'wrench']",Tools and Workshop Equipment
9665,"['psi', 'mini', 'air', 'compressor', 'auto', 'car', 'electric', 'tire', 'air', 'inflator', 'pump']",Tools and Workshop Equipment
9666,"['new', 'electric', 'rotary', 'roto', 'hammer', 'drill', 'sds', 'concrete', 'chisel', 'kit', 'bits', 'new']",Tools and Workshop Equipment
9667,"['new', 'cross', 'drill', 'press', 'vise', 'xy', 'clamp', 'machine', 'slide', 'metal', 'milling', 'way', 'hd']",Tools and Workshop Equipment
9668,"['pcs', 'tool', 'kit', 'mechanic', 'set', 'box', 'case', 'organize', 'castors', 'toolbox', 'trolley', 'keys']",Tools and Workshop Equipment
9669,"['worx', 'wxl', 'sd', 'semiautomatic', 'cordless', 'screw', 'driver', 'with', 'screw', 'holder']",Tools and Workshop Equipment
9670,"['socket', 'bit', 'adapter', 'drill', 'nut', 'driver', 'power', 'extension', 'bar', 'pc', 'set']",Tools and Workshop Equipment
9671,"['metric', 'tap', 'and', 'die', 'set', 'piece', 'wcase', 'tapping', 'threading', 'chasing', 'repair', 'new']",Tools and Workshop Equipment
9672,"['brand', 'new', 'welding', 'soldering', 'iron', 'heat', 'pencil', 'electronic', 'kit']",Tools and Workshop Equipment
9673,"['locking', 'plier', 'and', 'cclamp', 'set', 'irwin', 'visegrip', 'tray']",Tools and Workshop Equipment
9674,"['magnetic', 'tool', 'box', 'labels', 'green', 'for', 'the', 'craftsman', 'fit', 'all', 'tool', 'storage', 'cabinets']",Tools and Workshop Equipment
